juna_core_commit,channel,snr_db,pilot_ratio,outer_pilot_spacing,inner_pilot_spacing,code_rate,nfft,cp,modem_fs,capture_fs,algorithm,blocks,successful_blocks,psr,payload_bits,bit_errors,ber,mean_decode_seconds_per_block,capture_duration_seconds,covered_duration_seconds,effective_data_rate_bps,seed,status
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,512,16,19200,19200,JUNA-Wz,1735,735,0.423631123919,48580,5796,0.119308357349,0.025018374653,47.7916666667,47.7125,430.619006103,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,512,16,19200,19200,JUNA-WCz,1735,735,0.423631123919,48580,5802,0.119431864965,0.0068669969879,47.7916666667,47.7125,430.619006103,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,1024,16,19200,19200,Standard OFDM,881,486,0.551645856981,49336,1269,0.0257215826172,0.00365071149262,47.7916666667,47.7208333333,569.471665214,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,1024,16,19200,19200,Partial FFT+FEC,881,12,0.0136208853575,49336,5775,0.117054483541,0.00385022152554,47.7916666667,47.7208333333,14.0610287707,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,1024,16,19200,19200,JUNA-Lite,881,527,0.598183881952,49336,1793,0.0363426301281,0.0113703454098,47.7916666667,47.7208333333,617.513513514,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,1024,16,19200,19200,JUNA-Wz,881,328,0.372304199773,49336,4474,0.0906842873358,0.0588616133598,47.7916666667,47.7208333333,384.334786399,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,1024,16,19200,19200,JUNA-WCz,881,328,0.372304199773,49336,4464,0.0904815955894,0.0144369056788,47.7916666667,47.7208333333,384.334786399,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,2048,16,19200,19200,Standard OFDM,444,63,0.141891891892,50172,2886,0.0575221238938,0.00853248277703,47.7916666667,47.73,148.95902354,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,2048,16,19200,19200,Partial FFT+FEC,444,1,0.00225225225225,50172,3796,0.075659730527,0.00864934518018,47.7916666667,47.73,2.36442894507,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,2048,16,19200,19200,JUNA-Lite,444,253,0.56981981982,50172,805,0.0160448058678,0.0315286800946,47.7916666667,47.73,598.200523104,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,2048,16,19200,19200,JUNA-Wz,444,58,0.130630630631,50172,3817,0.0760782906801,0.189496256752,47.7916666667,47.73,137.136878814,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.0625,2048,16,19200,19200,JUNA-WCz,444,58,0.130630630631,50172,3818,0.0760982221159,0.0342423499279,47.7916666667,47.73,137.136878814,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,512,16,19200,19200,Standard OFDM,1735,83,0.0478386167147,97160,9352,0.0962536023055,0.00169286098444,47.7916666667,47.7125,97.2554489974,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,512,16,19200,19200,Partial FFT+FEC,1735,1,0.000576368876081,97160,19461,0.200298476739,0.00173960880865,47.7916666667,47.7125,1.17175239756,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,512,16,19200,19200,JUNA-Lite,1735,40,0.0230547550432,97160,17817,0.183377933306,0.00584912738847,47.7916666667,47.7125,46.8700959024,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,512,16,19200,19200,JUNA-Wz,1735,39,0.0224783861671,97160,22165,0.228128859613,0.0351309097159,47.7916666667,47.7125,45.6983435048,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,512,16,19200,19200,JUNA-WCz,1735,39,0.0224783861671,97160,22163,0.22810827501,0.00702775182882,47.7916666667,47.7125,45.6983435048,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,1024,16,19200,19200,Standard OFDM,881,8,0.00908059023837,99553,8421,0.0845881088465,0.00366702290919,47.7916666667,47.7208333333,18.9154315606,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,1024,16,19200,19200,Partial FFT+FEC,881,0,0,99553,14103,0.141663234659,0.00371460455051,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,1024,16,19200,19200,JUNA-Lite,881,3,0.00340522133939,99553,12124,0.121784376161,0.013283612311,47.7916666667,47.7208333333,7.09328683522,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,1024,16,19200,19200,JUNA-Wz,881,2,0.00227014755959,99553,17475,0.17553463984,0.0810448815539,47.7916666667,47.7208333333,4.72885789015,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,1024,16,19200,19200,JUNA-WCz,881,2,0.00227014755959,99553,17485,0.175635088847,0.0151682793984,47.7916666667,47.7208333333,4.72885789015,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,2048,16,19200,19200,Standard OFDM,444,0,0,100344,12723,0.126793829227,0.00829427780631,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,2048,16,19200,19200,Partial FFT+FEC,444,0,0,100344,12646,0.126026468947,0.00824903677928,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,2048,16,19200,19200,JUNA-Lite,444,0,0,100344,10703,0.106663079008,0.032874736268,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,2048,16,19200,19200,JUNA-Wz,444,0,0,100344,15921,0.158664195169,0.186755306279,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.125,2048,16,19200,19200,JUNA-WCz,444,0,0,100344,15923,0.158684126604,0.0334942459437,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,512,16,19200,19200,Standard OFDM,1735,0,0,194320,24412,0.125627830383,0.00158793651988,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,512,16,19200,19200,Partial FFT+FEC,1735,0,0,194320,42847,0.220497118156,0.00154629284207,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,512,16,19200,19200,JUNA-Lite,1735,0,0,194320,39828,0.204960889255,0.00533238830259,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,512,16,19200,19200,JUNA-Wz,1735,0,0,194320,48281,0.248461300947,0.0325775824438,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,512,16,19200,19200,JUNA-WCz,1735,0,0,194320,48317,0.248646562371,0.0067358915683,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,1024,16,19200,19200,Standard OFDM,881,0,0,199106,23330,0.117173766737,0.00346496474801,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,1024,16,19200,19200,Partial FFT+FEC,881,0,0,199106,33217,0.166830733378,0.00345190476163,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,1024,16,19200,19200,JUNA-Lite,881,0,0,199106,30881,0.155098289353,0.0121214251691,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,1024,16,19200,19200,JUNA-Wz,881,0,0,199106,40236,0.202083312406,0.0754222296583,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,1024,16,19200,19200,JUNA-WCz,881,0,0,199106,40279,0.202299277772,0.0144493180976,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,2048,16,19200,19200,Standard OFDM,444,0,0,201132,30396,0.151124634568,0.00777261734459,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,2048,16,19200,19200,Partial FFT+FEC,444,0,0,201132,30414,0.151214128035,0.0078494367973,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,2048,16,19200,19200,JUNA-Lite,444,0,0,201132,28268,0.140544518028,0.0280422760135,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,2048,16,19200,19200,JUNA-Wz,444,0,0,201132,37280,0.185350913828,0.179138077365,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.25,2048,16,19200,19200,JUNA-WCz,444,0,0,201132,37288,0.185390688702,0.0317878598739,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,512,16,19200,19200,Standard OFDM,1735,0,0,388640,97645,0.25124794154,0.00153397530375,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,512,16,19200,19200,Partial FFT+FEC,1735,0,0,388640,127805,0.328851893783,0.00143443579942,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,512,16,19200,19200,JUNA-Lite,1735,0,0,388640,124232,0.319658295595,0.00480404575159,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,512,16,19200,19200,JUNA-Wz,1735,0,0,388640,132051,0.339777171676,0.0289113224836,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,512,16,19200,19200,JUNA-WCz,1735,0,0,388640,132016,0.339687114039,0.00630439457464,47.7916666667,47.7125,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,1024,16,19200,19200,Standard OFDM,881,0,0,399093,97956,0.245446550052,0.00300929303632,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,1024,16,19200,19200,Partial FFT+FEC,881,0,0,399093,120193,0.301165392528,0.00305803157435,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,1024,16,19200,19200,JUNA-Lite,881,0,0,399093,116738,0.292508262485,0.0103932389115,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,1024,16,19200,19200,JUNA-Wz,881,0,0,399093,125719,0.315011789232,0.066159341857,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,1024,16,19200,19200,JUNA-WCz,881,0,0,399093,125769,0.315137073314,0.0130236758842,47.7916666667,47.7208333333,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,2048,16,19200,19200,Standard OFDM,444,0,0,402264,107836,0.26807270847,0.00679754399099,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,2048,16,19200,19200,Partial FFT+FEC,444,0,0,402264,112860,0.280562018973,0.00689640870946,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,2048,16,19200,19200,JUNA-Lite,444,0,0,402264,109744,0.27281586222,0.0238382183423,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,2048,16,19200,19200,JUNA-Wz,444,0,0,402264,118153,0.293720044548,0.154855450529,47.7916666667,47.73,0,1,ok
0a2d9275775853c709f84102c02f23f6907891a3,red1,20,0.75,3,3,0.5,2048,16,19200,19200,JUNA-WCz,444,0,0,402264,118094,0.293573374699,0.028596241205,47.7916666667,47.73,0,1,ok
